fips,county_name,nri_risk_rating,economic_profile,economic_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
19125,"Marion County, IA",Very Low,4,Larger average-economy counties,0.9975266145439707,0.9959392977956747,1,Smaller mixed-economy counties
19127,"Marshall County, IA",Low,3,Large high-wage metro counties,0.9733546421390072,0.9476891367898328,4,Larger average-economy counties
19129,"Mills County, IA",Very Low,1,Smaller mixed-economy counties,0.9515375757666357,0.9038192105136477,4,Larger average-economy counties
19131,"Mitchell County, IA",Very Low,4,Larger average-economy counties,0.984154434495527,0.9688683810531302,1,Smaller mixed-economy counties
19133,"Monona County, IA",Very Low,1,Smaller mixed-economy counties,0.9998147520462753,0.9996589433983204,0,High-wage investment-income counties
19135,"Monroe County, IA",Very Low,1,Smaller mixed-economy counties,0.9939277588830865,0.9883795063646638,0,High-wage investment-income counties
19137,"Montgomery County, IA",Very Low,1,Smaller mixed-economy counties,0.9992183345030586,0.9987907678111548,0,High-wage investment-income counties
19139,"Muscatine County, IA",Low,4,Larger average-economy counties,0.602860862159256,0.20706872153859834,3,Large high-wage metro counties
19141,"O'Brien County, IA",Very Low,4,Larger average-economy counties,0.9883361923469524,0.9771325680748185,3,Large high-wage metro counties
19143,"Osceola County, IA",Very Low,4,Larger average-economy counties,0.7823881902817154,0.5658766497781655,1,Smaller mixed-economy counties
19145,"Page County, IA",Very Low,1,Smaller mixed-economy counties,0.9639637766203389,0.9287093293233877,4,Larger average-economy counties
19147,"Palo Alto County, IA",Very Low,4,Larger average-economy counties,0.5969757431483278,0.19500972952352408,1,Smaller mixed-economy counties
19149,"Plymouth County, IA",Low,4,Larger average-economy counties,0.9373023644992048,0.8749758399242468,3,Large high-wage metro counties
19151,"Pocahontas County, IA",Very Low,1,Smaller mixed-economy counties,0.8137772632930541,0.6301903124568051,4,Larger average-economy counties
19153,"Polk County, IA",Moderate,3,Large high-wage metro counties,0.999631854423159,0.9993934498508436,0,High-wage investment-income counties
19155,"Pottawattamie County, IA",Low,4,Larger average-economy counties,0.9979044358907223,0.9966974190079125,3,Large high-wage metro counties
19157,"Poweshiek County, IA",Very Low,4,Larger average-economy counties,0.991114051105302,0.9843520149949272,3,Large high-wage metro counties
19159,"Ringgold County, IA",Very Low,1,Smaller mixed-economy counties,0.9995227352208,0.9990941816324941,0,High-wage investment-income counties
19161,"Sac County, IA",Very Low,1,Smaller mixed-economy counties,0.5025601841287257,0.006173677672384692,4,Larger average-economy counties
19163,"Scott County, IA",Moderate,3,Large high-wage metro counties,0.999228754152676,0.9988125454098989,4,Larger average-economy counties
19165,"Shelby County, IA",Very Low,1,Smaller mixed-economy counties,0.5219692472645701,0.04438491325819699,4,Larger average-economy counties
19167,"Sioux County, IA",Low,3,Large high-wage metro counties,0.9987208390169292,0.9978790923599605,0,High-wage investment-income counties
19169,"Story County, IA",Low,3,Large high-wage metro counties,0.9997788048224614,0.9996368747954235,0,High-wage investment-income counties
19171,"Tama County, IA",Low,4,Larger average-economy counties,0.9957584824487244,0.9920234804237025,3,Large high-wage metro counties
19173,"Taylor County, IA",Very Low,1,Smaller mixed-economy counties,0.9922638752069245,0.9848190158882473,4,Larger average-economy counties
19175,"Union County, IA",Low,4,Larger average-economy counties,0.8084153051807508,0.6186379540993627,1,Smaller mixed-economy counties
19177,"Van Buren County, IA",Very Low,1,Smaller mixed-economy counties,0.9630549001649923,0.9270220459540213,4,Larger average-economy counties
19179,"Wapello County, IA",Low,3,Large high-wage metro counties,0.9981047379742257,0.9968285847360574,4,Larger average-economy counties
19181,"Warren County, IA",Very Low,3,Large high-wage metro counties,0.7298843617884382,0.46370546077928254,4,Larger average-economy counties
19183,"Washington County, IA",Low,4,Larger average-economy counties,0.9965897586027355,0.9936370414277998,3,Large high-wage metro counties
19185,"Wayne County, IA",Very Low,4,Larger average-economy counties,0.7109169865161936,0.4476316060780351,1,Smaller mixed-economy counties
19187,"Webster County, IA",Low,4,Larger average-economy counties,0.8508717380323623,0.7022281841012603,3,Large high-wage metro counties
19189,"Winnebago County, IA",Very Low,1,Smaller mixed-economy counties,0.9944200804881284,0.9908371914766408,4,Larger average-economy counties
19191,"Winneshiek County, IA",Very Low,4,Larger average-economy counties,0.996072270169428,0.9934232479697178,1,Smaller mixed-economy counties
19193,"Woodbury County, IA",Moderate,3,Large high-wage metro counties,0.9998211105244814,0.9997060930317068,0,High-wage investment-income counties
19195,"Worth County, IA",Very Low,1,Smaller mixed-economy counties,0.6008721122877553,0.20243604573250545,4,Larger average-economy counties
19197,"Wright County, IA",Very Low,3,Large high-wage metro counties,0.694148492734875,0.391744334557797,4,Larger average-economy counties
20001,"Allen County, KS",Very Low,0,High-wage investment-income counties,0.9997773349432758,0.999554669886553,2,Small transfer-reliant counties
20003,"Anderson County, KS",Very Low,2,Small transfer-reliant counties,0.649698840462662,0.29939768092536506,0,High-wage investment-income counties
20005,"Atchison County, KS",Very Low,0,High-wage investment-income counties,0.9983713713571176,0.9967427427142352,2,Small transfer-reliant counties
20007,"Barber County, KS",Very Low,2,Small transfer-reliant counties,0.8483440005322291,0.6966880010644579,0,High-wage investment-income counties
20009,"Barton County, KS",Low,0,High-wage investment-income counties,0.9997403037956083,0.9994806075912149,2,Small transfer-reliant counties
20011,"Bourbon County, KS",Very Low,0,High-wage investment-income counties,0.9999686007975739,0.9999372015951472,2,Small transfer-reliant counties
20013,"Brown County, KS",Very Low,2,Small transfer-reliant counties,0.9752077226652566,0.9504154453305138,0,High-wage investment-income counties
20015,"Butler County, KS",Low,0,High-wage investment-income counties,0.9803038895154924,0.960607779113248,2,Small transfer-reliant counties
20017,"Chase County, KS",Very Low,2,Small transfer-reliant counties,0.5431934443362804,0.08638688867256178,0,High-wage investment-income counties
20019,"Chautauqua County, KS",Very Low,0,High-wage investment-income counties,0.999650891297094,0.9993017825941894,2,Small transfer-reliant counties
20021,"Cherokee County, KS",Low,0,High-wage investment-income counties,0.9999984050285066,0.9999968100570139,2,Small transfer-reliant counties
20023,"Cheyenne County, KS",Very Low,2,Small transfer-reliant counties,0.6109838660191739,0.22196773203834858,0,High-wage investment-income counties
20025,"Clark County, KS",Very Low,2,Small transfer-reliant counties,0.9153134743312842,0.8306269486625689,0,High-wage investment-income counties
20027,"Clay County, KS",Very Low,2,Small transfer-reliant counties,0.7060193652873082,0.41203910210213635,0,High-wage investment-income counties
20029,"Cloud County, KS",Very Low,2,Small transfer-reliant counties,0.9729375645468832,0.9458751290937667,0,High-wage investment-income counties
20031,"Coffey County, KS",Very Low,0,High-wage investment-income counties,0.9999711954223814,0.9999423908447621,2,Small transfer-reliant counties
20033,"Comanche County, KS",Very Low,0,High-wage investment-income counties,0.9999745790562092,0.9999491581124191,2,Small transfer-reliant counties
20035,"Cowley County, KS",Low,0,High-wage investment-income counties,0.9926538112570434,0.9853076225140862,2,Small transfer-reliant counties
20037,"Crawford County, KS",Low,2,Small transfer-reliant counties,0.9607403539987448,0.921480707997491,0,High-wage investment-income counties
20039,"Decatur County, KS",Very Low,0,High-wage investment-income counties,0.8473215551191692,0.6946431102383372,2,Small transfer-reliant counties
20041,"Dickinson County, KS",Low,2,Small transfer-reliant counties,0.9588665756317405,0.917733151263481,0,High-wage investment-income counties
20043,"Doniphan County, KS",Very Low,2,Small transfer-reliant counties,0.8169156205784035,0.6338312430953402,0,High-wage investment-income counties
20045,"Douglas County, KS",Low,2,Small transfer-reliant counties,0.915020868365899,0.830041736731797,0,High-wage investment-income counties
20047,"Edwards County, KS",Very Low,2,Small transfer-reliant counties,0.6788286131431617,0.3576572262863229,0,High-wage investment-income counties
20049,"Elk County, KS",Very Low,2,Small transfer-reliant counties,0.8500920266365949,0.7001840532731911,0,High-wage investment-income counties
20051,"Ellis County, KS",Very Low,2,Small transfer-reliant counties,0.7759557816125511,0.5519115632644905,0,High-wage investment-income counties
20053,"Ellsworth County, KS",Very Low,0,High-wage investment-income counties,0.5829716898042492,0.16594337960873956,2,Small transfer-reliant counties
20055,"Finney County, KS",Low,2,Small transfer-reliant counties,0.8813896225261575,0.7627792450523144,0,High-wage investment-income counties
20057,"Ford County, KS",Low,0,High-wage investment-income counties,0.999631463853402,0.9992629277068037,2,Small transfer-reliant counties
20059,"Franklin County, KS",Low,2,Small transfer-reliant counties,0.9840735808745872,0.9681471617491728,0,High-wage investment-income counties
20061,"Geary County, KS",Very Low,0,High-wage investment-income counties,0.9988876136302409,0.9977752272604801,2,Small transfer-reliant counties
20063,"Gove County, KS",Very Low,2,Small transfer-reliant counties,0.8387638076498065,0.6775276152996127,0,High-wage investment-income counties
20065,"Graham County, KS",Very Low,0,High-wage investment-income counties,0.9904460267867429,0.9808920535734844,2,Small transfer-reliant counties
20067,"Grant County, KS",Very Low,2,Small transfer-reliant counties,0.9374585213766724,0.8749170427533435,0,High-wage investment-income counties
20069,"Gray County, KS",Very Low,0,High-wage investment-income counties,0.9984181953175028,0.996836390635007,2,Small transfer-reliant counties
20071,"Greeley County, KS",Very Low,0,High-wage investment-income counties,0.9999989836696286,0.9999979673392576,2,Small transfer-reliant counties
20073,"Greenwood County, KS",Very Low,0,High-wage investment-income counties,0.9999587749223193,0.99991754984464,2,Small transfer-reliant counties
20075,"Hamilton County, KS",Very Low,0,High-wage investment-income counties,0.6035704274677014,0.20714085494214912,2,Small transfer-reliant counties
20077,"Harper County, KS",Very Low,2,Small transfer-reliant counties,0.9570309073536515,0.9140618147073015,0,High-wage investment-income counties
20079,"Harvey County, KS",Very Low,2,Small transfer-reliant counties,0.9444317301369194,0.8888634602738374,0,High-wage investment-income counties
20081,"Haskell County, KS",Very Low,0,High-wage investment-income counties,0.9998733033605213,0.999746606721043,2,Small transfer-reliant counties
20083,"Hodgeman County, KS",Very Low,0,High-wage investment-income counties,0.9334063862068964,0.8668127724137923,2,Small transfer-reliant counties
20085,"Jackson County, KS",Very Low,0,High-wage investment-income counties,0.9999562239596678,0.9999124479193339,2,Small transfer-reliant counties
20087,"Jefferson County, KS",Very Low,0,High-wage investment-income counties,0.9999886671199243,0.9999773342398491,2,Small transfer-reliant counties
20089,"Jewell County, KS",Very Low,0,High-wage investment-income counties,0.9999714704016177,0.9999429408032345,2,Small transfer-reliant counties
20091,"Johnson County, KS",High,0,High-wage investment-income counties,0.9761906919409211,0.9523813838818433,2,Small transfer-reliant counties
20093,"Kearny County, KS",Very Low,2,Small transfer-reliant counties,0.812989329081367,0.6259786581627347,0,High-wage investment-income counties
20095,"Kingman County, KS",Very Low,0,High-wage investment-income counties,0.9999988810223613,0.9999977620447238,2,Small transfer-reliant counties
20097,"Kiowa County, KS",Very Low,0,High-wage investment-income counties,0.8003089789030307,0.6006179578060601,2,Small transfer-reliant counties
20099,"Labette County, KS",Low,0,High-wage investment-income counties,0.9999956508794626,0.9999913017589268,2,Small transfer-reliant counties
20101,"Lane County, KS",Very Low,1,Smaller mixed-economy counties,0.9724416161957973,0.9466301262010851,0,High-wage investment-income counties
20103,"Leavenworth County, KS",Low,3,Large high-wage metro counties,0.9994255671182418,0.9991459584035338,4,Larger average-economy counties
20105,"Lincoln County, KS",Very Low,1,Smaller mixed-economy counties,0.9925394939113971,0.9856109764524418,0,High-wage investment-income counties
20107,"Linn County, KS",Very Low,1,Smaller mixed-economy counties,0.9928635680647468,0.9861090612393922,4,Larger average-economy counties
20109,"Logan County, KS",Very Low,1,Smaller mixed-economy counties,0.9982402028192937,0.9967850099051403,0,High-wage investment-income counties
20111,"Lyon County, KS",Low,3,Large high-wage metro counties,0.9889759397107103,0.9785448397253708,4,Larger average-economy counties
