fips,county_name,state,state_long,msa_type,msa_name,final_cluster,plain_label,assignment_confidence,assignment_margin,second_best_cluster,second_best_label
19055,Delaware County,IA,Iowa,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.901495906140181,0.8035085365419684,4,"High-premium, high-tax low-hazard counties"
19057,Des Moines County,IA,Iowa,Micro,"Burlington, IA-IL",0,"Transfer-reliant, temperature-variable severe-storm counties",0.858122059616155,0.7514865955249699,4,"High-premium, high-tax low-hazard counties"
19059,Dickinson County,IA,Iowa,Micro,"Spirit Lake, IA",4,"High-premium, high-tax low-hazard counties",0.897697041788573,0.7968888893498671,0,"Transfer-reliant, temperature-variable severe-storm counties"
19061,Dubuque County,IA,Iowa,Metro,"Dubuque, IA",6,Lower-wage tornado and storm-injury counties,0.993158869319379,0.9863452966939096,7,High-risk inland-flood and storm-injury counties
19063,Emmet County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.999580054560383,0.9992170973528746,7,High-risk inland-flood and storm-injury counties
19065,Fayette County,IA,Iowa,,,6,Lower-wage tornado and storm-injury counties,0.9930771439227051,0.9861543168591389,7,High-risk inland-flood and storm-injury counties
19067,Floyd County,IA,Iowa,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9467388930614634,0.8946649217587374,4,"High-premium, high-tax low-hazard counties"
19069,Franklin County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9776171831774948,0.9560783481722779,0,"Transfer-reliant, temperature-variable severe-storm counties"
19071,Fremont County,IA,Iowa,,,2,Lower-tax severe-storm casualty counties,0.8585609028479964,0.7171229567693103,7,High-risk inland-flood and storm-injury counties
19073,Greene County,IA,Iowa,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.7424933583294003,0.4929283978218353,4,"High-premium, high-tax low-hazard counties"
19075,Grundy County,IA,Iowa,Metro,"Waterloo-Cedar Falls, IA",4,"High-premium, high-tax low-hazard counties",0.9977611305503309,0.9958362927431228,0,"Transfer-reliant, temperature-variable severe-storm counties"
19077,Guthrie County,IA,Iowa,Metro,"Des Moines-West Des Moines, IA",4,"High-premium, high-tax low-hazard counties",0.9901075757016041,0.9814475975681671,0,"Transfer-reliant, temperature-variable severe-storm counties"
19079,Hamilton County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.6614778756515045,0.33843386732766934,0,"Transfer-reliant, temperature-variable severe-storm counties"
19081,Hancock County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9987490204188053,0.9976432251946872,0,"Transfer-reliant, temperature-variable severe-storm counties"
19083,Hardin County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9844500242726897,0.9698840618969206,7,High-risk inland-flood and storm-injury counties
19085,Harrison County,IA,Iowa,Metro,"Omaha-Council Bluffs, NE-IA",4,"High-premium, high-tax low-hazard counties",0.9795508226382189,0.9594281724962191,0,"Transfer-reliant, temperature-variable severe-storm counties"
19087,Henry County,IA,Iowa,,,6,Lower-wage tornado and storm-injury counties,0.9992207668643077,0.9984415947750729,7,High-risk inland-flood and storm-injury counties
19089,Howard County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.8304598553701383,0.6626827297196788,0,"Transfer-reliant, temperature-variable severe-storm counties"
19091,Humboldt County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9689815111613399,0.9390073171093433,0,"Transfer-reliant, temperature-variable severe-storm counties"
19093,Ida County,IA,Iowa,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.7822845813721493,0.5843325141941451,4,"High-premium, high-tax low-hazard counties"
19095,Iowa County,IA,Iowa,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9957710608930842,0.9916228724014017,4,"High-premium, high-tax low-hazard counties"
19097,Jackson County,IA,Iowa,,,6,Lower-wage tornado and storm-injury counties,0.9998857945542826,0.9997715998798887,7,High-risk inland-flood and storm-injury counties
19099,Jasper County,IA,Iowa,Micro,"Newton, IA",6,Lower-wage tornado and storm-injury counties,0.875965104652993,0.7524201397283777,7,High-risk inland-flood and storm-injury counties
19101,Jefferson County,IA,Iowa,Micro,"Fairfield, IA",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9897787991164209,0.9807911961766794,4,"High-premium, high-tax low-hazard counties"
19103,Johnson County,IA,Iowa,Metro,"Iowa City, IA",6,Lower-wage tornado and storm-injury counties,0.9221003936631769,0.8442141075066655,7,High-risk inland-flood and storm-injury counties
19105,Jones County,IA,Iowa,Metro,"Cedar Rapids, IA",0,"Transfer-reliant, temperature-variable severe-storm counties",0.6245677288873266,0.2496753749099131,4,"High-premium, high-tax low-hazard counties"
19107,Keokuk County,IA,Iowa,,,6,Lower-wage tornado and storm-injury counties,0.9984077462008242,0.9968154925696943,7,High-risk inland-flood and storm-injury counties
19109,Kossuth County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9986946537783029,0.9975571539257864,7,High-risk inland-flood and storm-injury counties
19111,Lee County,IA,Iowa,Micro,"Fort Madison-Keokuk, IA-IL-MO",0,"Transfer-reliant, temperature-variable severe-storm counties",0.999616681428578,0.9992955724396879,4,"High-premium, high-tax low-hazard counties"
19113,Linn County,IA,Iowa,Metro,"Cedar Rapids, IA",2,Lower-tax severe-storm casualty counties,0.8978119662420565,0.7956239800252106,7,High-risk inland-flood and storm-injury counties
19115,Louisa County,IA,Iowa,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.913522865190095,0.8278073870680969,4,"High-premium, high-tax low-hazard counties"
19117,Lucas County,IA,Iowa,,,2,Lower-tax severe-storm casualty counties,0.9804192398413715,0.9608386782691127,7,High-risk inland-flood and storm-injury counties
19119,Lyon County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9988044839978049,0.9976137228312995,7,High-risk inland-flood and storm-injury counties
19121,Madison County,IA,Iowa,Metro,"Des Moines-West Des Moines, IA",2,Lower-tax severe-storm casualty counties,0.809477577080802,0.6189551551540002,7,High-risk inland-flood and storm-injury counties
19123,Mahaska County,IA,Iowa,Micro,"Oskaloosa, IA",4,"High-premium, high-tax low-hazard counties",0.9749952783635238,0.9598504780175742,0,"Transfer-reliant, temperature-variable severe-storm counties"
19125,Marion County,IA,Iowa,,,6,Lower-wage tornado and storm-injury counties,0.5141306358204342,0.02826133069732545,7,High-risk inland-flood and storm-injury counties
19127,Marshall County,IA,Iowa,Micro,"Marshalltown, IA",6,Lower-wage tornado and storm-injury counties,0.7561450472080509,0.5123224751525437,7,High-risk inland-flood and storm-injury counties
19129,Mills County,IA,Iowa,Metro,"Omaha-Council Bluffs, NE-IA",4,"High-premium, high-tax low-hazard counties",0.7081067183873052,0.41851194550450044,0,"Transfer-reliant, temperature-variable severe-storm counties"
19131,Mitchell County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.998923024309746,0.998251783849679,0,"Transfer-reliant, temperature-variable severe-storm counties"
19133,Monona County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9855049489341762,0.9711093132396127,0,"Transfer-reliant, temperature-variable severe-storm counties"
19135,Monroe County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9748263036568674,0.950365531647799,0,"Transfer-reliant, temperature-variable severe-storm counties"
19137,Montgomery County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9982499266557255,0.9968030159853896,0,"Transfer-reliant, temperature-variable severe-storm counties"
19139,Muscatine County,IA,Iowa,Micro,"Muscatine, IA",2,Lower-tax severe-storm casualty counties,0.9990556749261281,0.9981114127862185,7,High-risk inland-flood and storm-injury counties
19141,Obrien County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.853789403836432,0.7086732966492322,0,"Transfer-reliant, temperature-variable severe-storm counties"
19143,Osceola County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9955188356774085,0.9914723679696537,0,"Transfer-reliant, temperature-variable severe-storm counties"
19145,Page County,IA,Iowa,,,5,Cold-region severe-storm casualty counties,0.988282176530235,0.9765643532438186,7,High-risk inland-flood and storm-injury counties
19147,Palo Alto County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.999430189078126,0.9989933343323641,0,"Transfer-reliant, temperature-variable severe-storm counties"
19149,Plymouth County,IA,Iowa,Metro,"Sioux City, IA-NE-SD",4,"High-premium, high-tax low-hazard counties",0.9972662328896689,0.9956264459437892,0,"Transfer-reliant, temperature-variable severe-storm counties"
19151,Pocahontas County,IA,Iowa,,,6,Lower-wage tornado and storm-injury counties,0.8069482501942141,0.613903274129662,7,High-risk inland-flood and storm-injury counties
19153,Polk County,IA,Iowa,Metro,"Des Moines-West Des Moines, IA",7,High-risk inland-flood and storm-injury counties,0.9997680831175882,0.9995361848375406,2,Lower-tax severe-storm casualty counties
19155,Pottawattamie County,IA,Iowa,Metro,"Omaha-Council Bluffs, NE-IA",2,Lower-tax severe-storm casualty counties,0.9808445371879841,0.9616890951921963,7,High-risk inland-flood and storm-injury counties
19157,Poweshiek County,IA,Iowa,,,2,Lower-tax severe-storm casualty counties,0.9920532470166599,0.9841066640066777,7,High-risk inland-flood and storm-injury counties
19159,Ringgold County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9209846459412651,0.843890687281898,0,"Transfer-reliant, temperature-variable severe-storm counties"
19161,Sac County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9996210294090042,0.9993557260633885,0,"Transfer-reliant, temperature-variable severe-storm counties"
19163,Scott County,IA,Iowa,Metro,"Davenport-Moline-Rock Island, IA-IL",7,High-risk inland-flood and storm-injury counties,0.9939823255242665,0.9906446773284122,1,High-tax northern housing-market storm-risk counties
19165,Shelby County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9990875226436169,0.998260275867866,7,High-risk inland-flood and storm-injury counties
19167,Sioux County,IA,Iowa,,,5,Cold-region severe-storm casualty counties,0.8854499373240551,0.7708998818045044,7,High-risk inland-flood and storm-injury counties
19169,Story County,IA,Iowa,Metro,"Ames, IA",7,High-risk inland-flood and storm-injury counties,0.9808257276449942,0.9617256039368051,6,Lower-wage tornado and storm-injury counties
19171,Tama County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9869912347414502,0.9788572556516424,7,High-risk inland-flood and storm-injury counties
19173,Taylor County,IA,Iowa,,,6,Lower-wage tornado and storm-injury counties,0.9783400966229471,0.9566802184290284,7,High-risk inland-flood and storm-injury counties
19175,Union County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.7586254441864225,0.5207864796590591,0,"Transfer-reliant, temperature-variable severe-storm counties"
19177,Van Buren County,IA,Iowa,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.8976297130312918,0.8019351695703884,4,"High-premium, high-tax low-hazard counties"
19179,Wapello County,IA,Iowa,Micro,"Ottumwa, IA",6,Lower-wage tornado and storm-injury counties,0.9345723694933843,0.8691610779973042,7,High-risk inland-flood and storm-injury counties
19181,Warren County,IA,Iowa,Metro,"Des Moines-West Des Moines, IA",7,High-risk inland-flood and storm-injury counties,0.968983650558843,0.9379802299245635,4,"High-premium, high-tax low-hazard counties"
19183,Washington County,IA,Iowa,Metro,"Iowa City, IA",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9847014302343435,0.9696418662833246,4,"High-premium, high-tax low-hazard counties"
19185,Wayne County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9642981690324475,0.9298011520213988,0,"Transfer-reliant, temperature-variable severe-storm counties"
19187,Webster County,IA,Iowa,Micro,"Fort Dodge, IA",4,"High-premium, high-tax low-hazard counties",0.9432312693624024,0.887017779145726,7,High-risk inland-flood and storm-injury counties
19189,Winnebago County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.9981524881654876,0.9964014822637505,0,"Transfer-reliant, temperature-variable severe-storm counties"
19191,Winneshiek County,IA,Iowa,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9611968657815584,0.9234545757283539,4,"High-premium, high-tax low-hazard counties"
19193,Woodbury County,IA,Iowa,Metro,"Sioux City, IA-NE-SD",7,High-risk inland-flood and storm-injury counties,0.9404467005213659,0.8810754337623478,4,"High-premium, high-tax low-hazard counties"
19195,Worth County,IA,Iowa,Micro,"Mason City, IA",4,"High-premium, high-tax low-hazard counties",0.9899451103972706,0.9813201342783251,0,"Transfer-reliant, temperature-variable severe-storm counties"
19197,Wright County,IA,Iowa,,,4,"High-premium, high-tax low-hazard counties",0.8416508555481189,0.6855848664345289,0,"Transfer-reliant, temperature-variable severe-storm counties"
20001,Allen County,KS,Kansas,,,6,Lower-wage tornado and storm-injury counties,0.9995116788869727,0.9990233986414527,7,High-risk inland-flood and storm-injury counties
20003,Anderson County,KS,Kansas,,,6,Lower-wage tornado and storm-injury counties,0.9992595216171907,0.9985190807557556,7,High-risk inland-flood and storm-injury counties
20005,Atchison County,KS,Kansas,Micro,"Atchison, KS",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9458884858558068,0.8923264535091169,4,"High-premium, high-tax low-hazard counties"
20007,Barber County,KS,Kansas,,,6,Lower-wage tornado and storm-injury counties,0.9785229191101305,0.9570458921088086,7,High-risk inland-flood and storm-injury counties
20009,Barton County,KS,Kansas,Micro,"Great Bend, KS",6,Lower-wage tornado and storm-injury counties,0.9965089719170758,0.993025358023871,7,High-risk inland-flood and storm-injury counties
20011,Bourbon County,KS,Kansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.7952166842733869,0.6008587784243535,4,"High-premium, high-tax low-hazard counties"
20013,Brown County,KS,Kansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.4995980686512419,0.00834047152768791,3,Older wildfire and mountain-hazard housing-market counties
20015,Butler County,KS,Kansas,Metro,"Wichita, KS",2,Lower-tax severe-storm casualty counties,0.9603510478103916,0.9207021022585355,7,High-risk inland-flood and storm-injury counties
20017,Chase County,KS,Kansas,,,6,Lower-wage tornado and storm-injury counties,0.9993284647740829,0.9986569295687195,7,High-risk inland-flood and storm-injury counties
20019,Chautauqua County,KS,Kansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9431031758252584,0.8969669555437141,3,Older wildfire and mountain-hazard housing-market counties
20021,Cherokee County,KS,Kansas,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9932344100906767,0.9870447850403795,4,"High-premium, high-tax low-hazard counties"
