fips,county_name,state,nri_risk_rating,incident_count,migration_trend_profile,migration_trend_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
22077,Pointe Coupee Parish,LA,Low,19,3,Gradual post-incident migration gain counties,0.9991753486323465,0.9984308919253102,0,Strong post-incident migration gain counties
22079,Rapides Parish,LA,Moderate,20,3,Gradual post-incident migration gain counties,0.9980766142068295,0.9961663854168844,2,Volatile migration counties
22087,St. Bernard Parish,LA,Low,16,3,Gradual post-incident migration gain counties,0.9996744090603129,0.9994437233028619,0,Strong post-incident migration gain counties
22089,St. Charles Parish,LA,Moderate,18,1,Spike-and-fade migration counties,0.6572023561875286,0.31440471252145763,2,Volatile migration counties
22095,St. John the Baptist Parish,LA,Moderate,17,1,Spike-and-fade migration counties,0.9808794524360966,0.9617631011347795,2,Volatile migration counties
22097,St. Landry Parish,LA,Moderate,19,3,Gradual post-incident migration gain counties,0.5344566108243842,0.0749587001281865,0,Strong post-incident migration gain counties
22099,St. Martin Parish,LA,Moderate,19,3,Gradual post-incident migration gain counties,0.998491142143247,0.9970384550258454,0,Strong post-incident migration gain counties
22101,St. Mary Parish,LA,Moderate,20,2,Volatile migration counties,0.9999999999999982,0.9999999999999971,1,Spike-and-fade migration counties
22103,St. Tammany Parish,LA,High,17,0,Strong post-incident migration gain counties,0.8451385052039154,0.7368283521099465,3,Gradual post-incident migration gain counties
22105,Tangipahoa Parish,LA,Moderate,18,3,Gradual post-incident migration gain counties,0.822759906572775,0.6473699800920374,0,Strong post-incident migration gain counties
22109,Terrebonne Parish,LA,Moderate,19,1,Spike-and-fade migration counties,0.9738709981034214,0.9533778957674462,0,Strong post-incident migration gain counties
22111,Union Parish,LA,Low,12,1,Spike-and-fade migration counties,0.5723397923420852,0.14645820743078786,0,Strong post-incident migration gain counties
22113,Vermilion Parish,LA,Moderate,20,3,Gradual post-incident migration gain counties,0.9695010633436242,0.9392191469001782,0,Strong post-incident migration gain counties
22115,Vernon Parish,LA,Low,19,2,Volatile migration counties,0.9977071191590261,0.995693949839279,1,Spike-and-fade migration counties
22117,Washington Parish,LA,Moderate,17,3,Gradual post-incident migration gain counties,0.9083511758074586,0.8175716233483651,0,Strong post-incident migration gain counties
22121,West Baton Rouge Parish,LA,Very Low,15,1,Spike-and-fade migration counties,0.6458994051028298,0.293277831131145,0,Strong post-incident migration gain counties
22125,West Feliciana Parish,LA,Very Low,20,0,Strong post-incident migration gain counties,0.564406501043721,0.1634441508183414,3,Gradual post-incident migration gain counties
23001,Androscoggin County,ME,Low,2,1,Spike-and-fade migration counties,0.847127441146837,0.7033934102855386,0,Strong post-incident migration gain counties
23003,Aroostook County,ME,Low,1,1,Spike-and-fade migration counties,0.9257944914764819,0.8550003346005404,0,Strong post-incident migration gain counties
23005,Cumberland County,ME,Low,2,3,Gradual post-incident migration gain counties,0.9228279308711063,0.8472924917920185,0,Strong post-incident migration gain counties
23007,Franklin County,ME,Low,6,2,Volatile migration counties,1.0,1.0,1,Spike-and-fade migration counties
23009,Hancock County,ME,Low,3,1,Spike-and-fade migration counties,0.9942020473091175,0.9884197940093551,2,Volatile migration counties
23011,Kennebec County,ME,Low,4,0,Strong post-incident migration gain counties,0.6644533311363605,0.38156445194984634,1,Spike-and-fade migration counties
23013,Knox County,ME,Very Low,6,3,Gradual post-incident migration gain counties,0.999521596311631,0.9991001771199916,0,Strong post-incident migration gain counties
23015,Lincoln County,ME,Very Low,3,1,Spike-and-fade migration counties,0.9603223984829348,0.9264291336556086,0,Strong post-incident migration gain counties
23017,Oxford County,ME,Low,6,1,Spike-and-fade migration counties,0.8912707377927488,0.8358912687333535,2,Volatile migration counties
23019,Penobscot County,ME,Low,3,0,Strong post-incident migration gain counties,0.8562054312309271,0.7144279245601064,1,Spike-and-fade migration counties
23021,Piscataquis County,ME,Low,3,2,Volatile migration counties,1.0,1.0,1,Spike-and-fade migration counties
23023,Sagadahoc County,ME,Very Low,3,3,Gradual post-incident migration gain counties,0.9645925069793989,0.9295661265507118,0,Strong post-incident migration gain counties
23025,Somerset County,ME,Low,5,3,Gradual post-incident migration gain counties,0.7629734527368539,0.530055652032595,0,Strong post-incident migration gain counties
23027,Waldo County,ME,Very Low,6,0,Strong post-incident migration gain counties,0.537737688145889,0.08980998004613061,3,Gradual post-incident migration gain counties
23029,Washington County,ME,Low,2,1,Spike-and-fade migration counties,0.9689005989846342,0.937801295527381,2,Volatile migration counties
23031,York County,ME,Moderate,5,3,Gradual post-incident migration gain counties,0.9995335597331959,0.9991290497655124,0,Strong post-incident migration gain counties
24001,Allegany County,MD,Low,1,3,Gradual post-incident migration gain counties,0.955681361352877,0.9118533581944618,0,Strong post-incident migration gain counties
24003,Anne Arundel County,MD,Moderate,1,3,Gradual post-incident migration gain counties,0.9998686028344212,0.9997392921379715,2,Volatile migration counties
24005,Baltimore County,MD,Moderate,3,3,Gradual post-incident migration gain counties,0.7294488047761933,0.4715864595036142,0,Strong post-incident migration gain counties
24009,Calvert County,MD,Very Low,2,0,Strong post-incident migration gain counties,0.6111896339578324,0.2294826723247843,3,Gradual post-incident migration gain counties
24011,Caroline County,MD,Low,1,0,Strong post-incident migration gain counties,0.8484152456409313,0.6977784790084006,1,Spike-and-fade migration counties
24013,Carroll County,MD,Low,2,2,Volatile migration counties,0.9999999999999929,0.9999999999999845,3,Gradual post-incident migration gain counties
24015,Cecil County,MD,Low,1,3,Gradual post-incident migration gain counties,0.9817870710582204,0.9637285234985499,0,Strong post-incident migration gain counties
24017,Charles County,MD,Low,1,0,Strong post-incident migration gain counties,0.7495856160498434,0.511794555774912,3,Gradual post-incident migration gain counties
24019,Dorchester County,MD,Low,1,0,Strong post-incident migration gain counties,0.9682206983825141,0.9476784000457741,3,Gradual post-incident migration gain counties
24021,Frederick County,MD,Low,2,0,Strong post-incident migration gain counties,0.981080556952119,0.9699298382768731,1,Spike-and-fade migration counties
24023,Garrett County,MD,Very Low,1,0,Strong post-incident migration gain counties,0.9866284188080536,0.9760360982181088,1,Spike-and-fade migration counties
24025,Harford County,MD,Low,1,0,Strong post-incident migration gain counties,0.9372258769408954,0.8815236117540638,3,Gradual post-incident migration gain counties
24027,Howard County,MD,Low,4,3,Gradual post-incident migration gain counties,0.9995272030093141,0.9991248593420201,0,Strong post-incident migration gain counties
24029,Kent County,MD,Very Low,1,0,Strong post-incident migration gain counties,0.9858705366458951,0.9736896000789266,1,Spike-and-fade migration counties
24031,Montgomery County,MD,Moderate,1,1,Spike-and-fade migration counties,0.9907266819480015,0.9830710424655514,0,Strong post-incident migration gain counties
24033,Prince George's County,MD,Moderate,1,1,Spike-and-fade migration counties,0.9950953754352101,0.9907358999109046,2,Volatile migration counties
24035,Queen Anne's County,MD,Very Low,1,0,Strong post-incident migration gain counties,0.7439684326492991,0.4900769932762392,1,Spike-and-fade migration counties
24037,St. Mary's County,MD,Very Low,1,0,Strong post-incident migration gain counties,0.8619257140127525,0.7400479644090638,1,Spike-and-fade migration counties
24043,Washington County,MD,Low,2,3,Gradual post-incident migration gain counties,0.9979613125091843,0.9959543107746827,0,Strong post-incident migration gain counties
24510,Baltimore City,MD,High,1,1,Spike-and-fade migration counties,0.8955080527705175,0.7910161180564313,2,Volatile migration counties
25001,Barnstable County,MA,Moderate,6,0,Strong post-incident migration gain counties,0.9240282974214833,0.8720208546351935,1,Spike-and-fade migration counties
25003,Berkshire County,MA,Moderate,2,1,Spike-and-fade migration counties,0.9256402192507103,0.8583906855152204,0,Strong post-incident migration gain counties
25005,Bristol County,MA,Moderate,6,3,Gradual post-incident migration gain counties,0.9991603773413008,0.9983553482235878,0,Strong post-incident migration gain counties
25007,Dukes County,MA,Very Low,3,2,Volatile migration counties,0.9999999980983567,0.999999996196714,1,Spike-and-fade migration counties
25009,Essex County,MA,High,5,3,Gradual post-incident migration gain counties,0.6772357947802543,0.36360123718515047,0,Strong post-incident migration gain counties
25011,Franklin County,MA,Low,2,1,Spike-and-fade migration counties,0.7858571231775343,0.5963164642846616,0,Strong post-incident migration gain counties
25013,Hampden County,MA,Moderate,2,3,Gradual post-incident migration gain counties,0.878738984093519,0.7587137073974558,0,Strong post-incident migration gain counties
25015,Hampshire County,MA,Low,2,2,Volatile migration counties,0.9999999434858713,0.9999998869717425,1,Spike-and-fade migration counties
25017,Middlesex County,MA,High,4,0,Strong post-incident migration gain counties,0.5165464673739534,0.08474369716933239,1,Spike-and-fade migration counties
25021,Norfolk County,MA,Moderate,6,3,Gradual post-incident migration gain counties,0.9992782839616957,0.9986243661855485,0,Strong post-incident migration gain counties
25023,Plymouth County,MA,Moderate,5,3,Gradual post-incident migration gain counties,0.9984662274031008,0.9969830874714072,0,Strong post-incident migration gain counties
25025,Suffolk County,MA,Moderate,5,1,Spike-and-fade migration counties,0.7221070575381715,0.4488761222082091,0,Strong post-incident migration gain counties
25027,Worcester County,MA,Moderate,5,3,Gradual post-incident migration gain counties,0.9310310191066408,0.8631857949256196,0,Strong post-incident migration gain counties
26005,Allegan County,MI,Low,1,1,Spike-and-fade migration counties,0.8002790541228781,0.6027240601856706,0,Strong post-incident migration gain counties
26015,Barry County,MI,Low,1,0,Strong post-incident migration gain counties,0.6633851586804733,0.3346748695436739,3,Gradual post-incident migration gain counties
26017,Bay County,MI,Low,1,0,Strong post-incident migration gain counties,0.7294841609698494,0.4895536416903733,3,Gradual post-incident migration gain counties
26045,Eaton County,MI,Low,1,3,Gradual post-incident migration gain counties,0.9064736957712399,0.8132943979968134,0,Strong post-incident migration gain counties
26051,Gladwin County,MI,Very Low,1,0,Strong post-incident migration gain counties,0.8796481369746201,0.7627791044971157,1,Spike-and-fade migration counties
26053,Gogebic County,MI,Very Low,1,2,Volatile migration counties,0.9999999970914004,0.999999994287974,1,Spike-and-fade migration counties
26061,Houghton County,MI,Very Low,1,2,Volatile migration counties,0.9999999999999787,0.9999999999999564,1,Spike-and-fade migration counties
26065,Ingham County,MI,Moderate,1,2,Volatile migration counties,1.0,1.0,1,Spike-and-fade migration counties
26067,Ionia County,MI,Low,3,1,Spike-and-fade migration counties,0.8184987046436779,0.6407466865150222,0,Strong post-incident migration gain counties
26073,Isabella County,MI,Low,1,2,Volatile migration counties,0.9999072783605032,0.9998145567210063,1,Spike-and-fade migration counties
26081,Kent County,MI,Moderate,2,0,Strong post-incident migration gain counties,0.8130361552471052,0.6442555445144903,3,Gradual post-incident migration gain counties
26093,Livingston County,MI,Low,1,0,Strong post-incident migration gain counties,0.7302195747416608,0.5322443660454271,3,Gradual post-incident migration gain counties
26099,Macomb County,MI,High,3,3,Gradual post-incident migration gain counties,0.9993366666020168,0.9986912201850774,0,Strong post-incident migration gain counties
26109,Menominee County,MI,Low,1,0,Strong post-incident migration gain counties,0.9307926274490872,0.8648326296613152,1,Spike-and-fade migration counties
26111,Midland County,MI,Low,2,3,Gradual post-incident migration gain counties,0.998243538877037,0.9965228371667624,0,Strong post-incident migration gain counties
