fips,county_name,state,state_long,msa_code,msa_name,msa_type,csa_code,csa_name
22081,Red River Parish,LA,Louisiana,,,,,
22083,Richland Parish,LA,Louisiana,,,,,
22085,Sabine Parish,LA,Louisiana,,,,,
22087,St. Bernard Parish,LA,Louisiana,C3538,"New Orleans-Metairie, LA",Metro,CS406,"New Orleans-Metairie-Hammond, LA-MS"
22089,St. Charles Parish,LA,Louisiana,C3538,"New Orleans-Metairie, LA",Metro,CS406,"New Orleans-Metairie-Hammond, LA-MS"
22091,St. Helena Parish,LA,Louisiana,C1294,"Baton Rouge, LA",Metro,,
22093,St. James Parish,LA,Louisiana,C3538,"New Orleans-Metairie, LA",Metro,CS406,"New Orleans-Metairie-Hammond, LA-MS"
22095,St. John the Baptist Parish,LA,Louisiana,C3538,"New Orleans-Metairie, LA",Metro,CS406,"New Orleans-Metairie-Hammond, LA-MS"
22097,St. Landry Parish,LA,Louisiana,C3666,"Opelousas, LA",Micro,CS318,"Lafayette-Opelousas-Morgan City, LA"
22099,St. Martin Parish,LA,Louisiana,C2918,"Lafayette, LA",Metro,CS318,"Lafayette-Opelousas-Morgan City, LA"
22101,St. Mary Parish,LA,Louisiana,C3402,"Morgan City, LA",Micro,CS318,"Lafayette-Opelousas-Morgan City, LA"
22103,St. Tammany Parish,LA,Louisiana,C3538,"New Orleans-Metairie, LA",Metro,CS406,"New Orleans-Metairie-Hammond, LA-MS"
22105,Tangipahoa Parish,LA,Louisiana,C2522,"Hammond, LA",Metro,CS406,"New Orleans-Metairie-Hammond, LA-MS"
22107,Tensas Parish,LA,Louisiana,,,,,
22109,Terrebonne Parish,LA,Louisiana,C2638,"Houma-Thibodaux, LA",Metro,,
22111,Union Parish,LA,Louisiana,C3374,"Monroe, LA",Metro,CS384,"Monroe-Ruston-Bastrop, LA"
22113,Vermilion Parish,LA,Louisiana,C2918,"Lafayette, LA",Metro,CS318,"Lafayette-Opelousas-Morgan City, LA"
22115,Vernon Parish,LA,Louisiana,C2286,"Fort Polk South, LA",Micro,CS217,"DeRidder-Fort Polk South, LA"
22117,Washington Parish,LA,Louisiana,C1422,"Bogalusa, LA",Micro,CS406,"New Orleans-Metairie-Hammond, LA-MS"
22119,Webster Parish,LA,Louisiana,C4334,"Shreveport-Bossier City, LA",Metro,,
22121,West Baton Rouge Parish,LA,Louisiana,C1294,"Baton Rouge, LA",Metro,,
22123,West Carroll Parish,LA,Louisiana,,,,,
22125,West Feliciana Parish,LA,Louisiana,C1294,"Baton Rouge, LA",Metro,,
22127,Winn Parish,LA,Louisiana,,,,,
23001,Androscoggin County,ME,Maine,C3034,"Lewiston-Auburn, ME",Metro,CS438,"Portland-Lewiston-South Portland, ME"
23003,Aroostook County,ME,Maine,,,,,
23005,Cumberland County,ME,Maine,C3886,"Portland-South Portland, ME",Metro,CS438,"Portland-Lewiston-South Portland, ME"
23007,Franklin County,ME,Maine,,,,,
23009,Hancock County,ME,Maine,,,,,
23011,Kennebec County,ME,Maine,C1230,"Augusta-Waterville, ME",Micro,,
23013,Knox County,ME,Maine,,,,,
23015,Lincoln County,ME,Maine,,,,,
23017,Oxford County,ME,Maine,,,,,
23019,Penobscot County,ME,Maine,C1262,"Bangor, ME",Metro,,
23021,Piscataquis County,ME,Maine,,,,,
23023,Sagadahoc County,ME,Maine,C3886,"Portland-South Portland, ME",Metro,CS438,"Portland-Lewiston-South Portland, ME"
23025,Somerset County,ME,Maine,,,,,
23027,Waldo County,ME,Maine,,,,,
23029,Washington County,ME,Maine,,,,,
23031,York County,ME,Maine,C3886,"Portland-South Portland, ME",Metro,CS438,"Portland-Lewiston-South Portland, ME"
24001,Allegany County,MD,Maryland,C1906,"Cumberland, MD-WV",Metro,,
24003,Anne Arundel County,MD,Maryland,C1258,"Baltimore-Columbia-Towson, MD",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24005,Baltimore County,MD,Maryland,C1258,"Baltimore-Columbia-Towson, MD",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24009,Calvert County,MD,Maryland,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24011,Caroline County,MD,Maryland,,,,,
24013,Carroll County,MD,Maryland,C1258,"Baltimore-Columbia-Towson, MD",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24015,Cecil County,MD,Maryland,C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,CS428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD"
24017,Charles County,MD,Maryland,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24019,Dorchester County,MD,Maryland,C1570,"Cambridge, MD",Micro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24021,Frederick County,MD,Maryland,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24023,Garrett County,MD,Maryland,,,,,
24025,Harford County,MD,Maryland,C1258,"Baltimore-Columbia-Towson, MD",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24027,Howard County,MD,Maryland,C1258,"Baltimore-Columbia-Towson, MD",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24029,Kent County,MD,Maryland,,,,,
24031,Montgomery County,MD,Maryland,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24033,Prince George's County,MD,Maryland,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24035,Queen Anne's County,MD,Maryland,C1258,"Baltimore-Columbia-Towson, MD",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24037,St. Mary's County,MD,Maryland,C1568,"California-Lexington Park, MD",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24039,Somerset County,MD,Maryland,C4154,"Salisbury, MD-DE",Metro,,
24041,Talbot County,MD,Maryland,C2066,"Easton, MD",Micro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24043,Washington County,MD,Maryland,C2518,"Hagerstown-Martinsburg, MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
24045,Wicomico County,MD,Maryland,C4154,"Salisbury, MD-DE",Metro,,
24047,Worcester County,MD,Maryland,C4154,"Salisbury, MD-DE",Metro,,
24510,Baltimore City,MD,Maryland,C1258,"Baltimore-Columbia-Towson, MD",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
25001,Barnstable County,MA,Massachusetts,C1270,"Barnstable Town, MA",Metro,CS148,"Boston-Worcester-Providence, MA-RI-NH-CT"
25003,Berkshire County,MA,Massachusetts,C3834,"Pittsfield, MA",Metro,,
25005,Bristol County,MA,Massachusetts,C3930,"Providence-Warwick, RI-MA",Metro,CS148,"Boston-Worcester-Providence, MA-RI-NH-CT"
25007,Dukes County,MA,Massachusetts,C4724,"Vineyard Haven, MA",Micro,,
25009,Essex County,MA,Massachusetts,C1446,"Boston-Cambridge-Newton, MA-NH",Metro,CS148,"Boston-Worcester-Providence, MA-RI-NH-CT"
25011,Franklin County,MA,Massachusetts,C2464,"Greenfield Town, MA",Micro,CS521,"Springfield-Greenfield Town, MA"
25013,Hampden County,MA,Massachusetts,C4414,"Springfield, MA",Metro,CS521,"Springfield-Greenfield Town, MA"
25015,Hampshire County,MA,Massachusetts,C4414,"Springfield, MA",Metro,CS521,"Springfield-Greenfield Town, MA"
25017,Middlesex County,MA,Massachusetts,C1446,"Boston-Cambridge-Newton, MA-NH",Metro,CS148,"Boston-Worcester-Providence, MA-RI-NH-CT"
25019,Nantucket County,MA,Massachusetts,,,,,
25021,Norfolk County,MA,Massachusetts,C1446,"Boston-Cambridge-Newton, MA-NH",Metro,CS148,"Boston-Worcester-Providence, MA-RI-NH-CT"
25023,Plymouth County,MA,Massachusetts,C1446,"Boston-Cambridge-Newton, MA-NH",Metro,CS148,"Boston-Worcester-Providence, MA-RI-NH-CT"
25025,Suffolk County,MA,Massachusetts,C1446,"Boston-Cambridge-Newton, MA-NH",Metro,CS148,"Boston-Worcester-Providence, MA-RI-NH-CT"
25027,Worcester County,MA,Massachusetts,C4934,"Worcester, MA-CT",Metro,CS148,"Boston-Worcester-Providence, MA-RI-NH-CT"
26001,Alcona County,MI,Michigan,,,,,
26003,Alger County,MI,Michigan,,,,,
26005,Allegan County,MI,Michigan,C2609,"Holland, MI",Micro,CS266,"Grand Rapids-Wyoming-Muskegon, MI"
26007,Alpena County,MI,Michigan,C1098,"Alpena, MI",Micro,,
26009,Antrim County,MI,Michigan,,,,,
26011,Arenac County,MI,Michigan,,,,,
26013,Baraga County,MI,Michigan,,,,,
26015,Barry County,MI,Michigan,C2434,"Grand Rapids-Wyoming, MI",Metro,CS266,"Grand Rapids-Wyoming-Muskegon, MI"
26017,Bay County,MI,Michigan,C1302,"Bay City, MI",Metro,CS474,"Saginaw-Midland-Bay City, MI"
26019,Benzie County,MI,Michigan,C4590,"Traverse City, MI",Micro,,
26021,Berrien County,MI,Michigan,C3566,"Niles-Benton Harbor, MI",Metro,CS515,"South Bend-Elkhart-Mishawaka, IN-MI"
26023,Branch County,MI,Michigan,C1774,"Coldwater, MI",Micro,,
26025,Calhoun County,MI,Michigan,C1298,"Battle Creek, MI",Metro,CS310,"Kalamazoo-Battle Creek-Portage, MI"
26027,Cass County,MI,Michigan,C4378,"South Bend-Mishawaka, IN-MI",Metro,CS515,"South Bend-Elkhart-Mishawaka, IN-MI"
26029,Charlevoix County,MI,Michigan,,,,,
26031,Cheboygan County,MI,Michigan,,,,,
26033,Chippewa County,MI,Michigan,C4230,"Sault Ste. Marie, MI",Micro,,
26035,Clare County,MI,Michigan,,,,,
26037,Clinton County,MI,Michigan,C2962,"Lansing-East Lansing, MI",Metro,CS330,"Lansing-East Lansing-Owosso, MI"
26039,Crawford County,MI,Michigan,,,,,
26041,Delta County,MI,Michigan,C2154,"Escanaba, MI",Micro,,
26043,Dickinson County,MI,Michigan,C2702,"Iron Mountain, MI-WI",Micro,,
26045,Eaton County,MI,Michigan,C2962,"Lansing-East Lansing, MI",Metro,CS330,"Lansing-East Lansing-Owosso, MI"
26047,Emmet County,MI,Michigan,,,,,
26049,Genesee County,MI,Michigan,C2242,"Flint, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26051,Gladwin County,MI,Michigan,,,,,
26053,Gogebic County,MI,Michigan,,,,,
26055,Grand Traverse County,MI,Michigan,C4590,"Traverse City, MI",Micro,,
26057,Gratiot County,MI,Michigan,C1094,"Alma, MI",Micro,CS394,"Mount Pleasant-Alma, MI"
26059,Hillsdale County,MI,Michigan,C2588,"Hillsdale, MI",Micro,,
26061,Houghton County,MI,Michigan,C2634,"Houghton, MI",Micro,,
26063,Huron County,MI,Michigan,,,,,
26065,Ingham County,MI,Michigan,C2962,"Lansing-East Lansing, MI",Metro,CS330,"Lansing-East Lansing-Owosso, MI"
26067,Ionia County,MI,Michigan,C2696,"Ionia, MI",Micro,CS266,"Grand Rapids-Wyoming-Muskegon, MI"
26069,Iosco County,MI,Michigan,,,,,
26071,Iron County,MI,Michigan,,,,,
26073,Isabella County,MI,Michigan,C3438,"Mount Pleasant, MI",Micro,CS394,"Mount Pleasant-Alma, MI"
26075,Jackson County,MI,Michigan,C2710,"Jackson, MI",Metro,,
26077,Kalamazoo County,MI,Michigan,C2802,"Kalamazoo-Portage, MI",Metro,CS310,"Kalamazoo-Battle Creek-Portage, MI"
26079,Kalkaska County,MI,Michigan,C4590,"Traverse City, MI",Micro,,
26081,Kent County,MI,Michigan,C2434,"Grand Rapids-Wyoming, MI",Metro,CS266,"Grand Rapids-Wyoming-Muskegon, MI"
26083,Keweenaw County,MI,Michigan,C2634,"Houghton, MI",Micro,,
26085,Lake County,MI,Michigan,,,,,
26087,Lapeer County,MI,Michigan,C1982,"Detroit-Warren-Dearborn, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26089,Leelanau County,MI,Michigan,C4590,"Traverse City, MI",Micro,,
26091,Lenawee County,MI,Michigan,C1030,"Adrian, MI",Micro,CS220,"Detroit-Warren-Ann Arbor, MI"
26093,Livingston County,MI,Michigan,C1982,"Detroit-Warren-Dearborn, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26095,Luce County,MI,Michigan,,,,,
26097,Mackinac County,MI,Michigan,,,,,
26099,Macomb County,MI,Michigan,C1982,"Detroit-Warren-Dearborn, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26101,Manistee County,MI,Michigan,,,,,
26103,Marquette County,MI,Michigan,C3210,"Marquette, MI",Micro,,
26105,Mason County,MI,Michigan,C3122,"Ludington, MI",Micro,,
26107,Mecosta County,MI,Michigan,C1366,"Big Rapids, MI",Micro,CS266,"Grand Rapids-Wyoming-Muskegon, MI"
26109,Menominee County,MI,Michigan,C3194,"Marinette, WI-MI",Micro,,
26111,Midland County,MI,Michigan,C3322,"Midland, MI",Metro,CS474,"Saginaw-Midland-Bay City, MI"
26113,Missaukee County,MI,Michigan,C1562,"Cadillac, MI",Micro,,
26115,Monroe County,MI,Michigan,C3378,"Monroe, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26117,Montcalm County,MI,Michigan,C2434,"Grand Rapids-Wyoming, MI",Metro,CS266,"Grand Rapids-Wyoming-Muskegon, MI"
26119,Montmorency County,MI,Michigan,,,,,
26121,Muskegon County,MI,Michigan,C3474,"Muskegon, MI",Metro,CS266,"Grand Rapids-Wyoming-Muskegon, MI"
26123,Newaygo County,MI,Michigan,,,,,
26125,Oakland County,MI,Michigan,C1982,"Detroit-Warren-Dearborn, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26127,Oceana County,MI,Michigan,,,,,
26129,Ogemaw County,MI,Michigan,,,,,
26131,Ontonagon County,MI,Michigan,,,,,
26133,Osceola County,MI,Michigan,,,,,
26135,Oscoda County,MI,Michigan,,,,,
26137,Otsego County,MI,Michigan,,,,,
26139,Ottawa County,MI,Michigan,C2434,"Grand Rapids-Wyoming, MI",Metro,CS266,"Grand Rapids-Wyoming-Muskegon, MI"
26141,Presque Isle County,MI,Michigan,,,,,
26143,Roscommon County,MI,Michigan,,,,,
26145,Saginaw County,MI,Michigan,C4098,"Saginaw, MI",Metro,CS474,"Saginaw-Midland-Bay City, MI"
26147,St. Clair County,MI,Michigan,C1982,"Detroit-Warren-Dearborn, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26149,St. Joseph County,MI,Michigan,C4478,"Sturgis, MI",Micro,CS310,"Kalamazoo-Battle Creek-Portage, MI"
26151,Sanilac County,MI,Michigan,,,,,
26153,Schoolcraft County,MI,Michigan,,,,,
26155,Shiawassee County,MI,Michigan,C3702,"Owosso, MI",Micro,CS330,"Lansing-East Lansing-Owosso, MI"
26157,Tuscola County,MI,Michigan,,,,,
26159,Van Buren County,MI,Michigan,C2802,"Kalamazoo-Portage, MI",Metro,CS310,"Kalamazoo-Battle Creek-Portage, MI"
26161,Washtenaw County,MI,Michigan,C1146,"Ann Arbor, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26163,Wayne County,MI,Michigan,C1982,"Detroit-Warren-Dearborn, MI",Metro,CS220,"Detroit-Warren-Ann Arbor, MI"
26165,Wexford County,MI,Michigan,C1562,"Cadillac, MI",Micro,,
27001,Aitkin County,MN,Minnesota,,,,,
27003,Anoka County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27005,Becker County,MN,Minnesota,,,,,
27007,Beltrami County,MN,Minnesota,C1342,"Bemidji, MN",Micro,,
27009,Benton County,MN,Minnesota,C4106,"St. Cloud, MN",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27011,Big Stone County,MN,Minnesota,,,,,
27013,Blue Earth County,MN,Minnesota,C3186,"Mankato-North Mankato, MN",Metro,CS359,"Mankato-New Ulm-North Mankato, MN"
27015,Brown County,MN,Minnesota,C3558,"New Ulm, MN",Micro,CS359,"Mankato-New Ulm-North Mankato, MN"
27017,Carlton County,MN,Minnesota,C2026,"Duluth, MN-WI",Metro,,
27019,Carver County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27021,Cass County,MN,Minnesota,C1466,"Brainerd, MN",Micro,,
27023,Chippewa County,MN,Minnesota,,,,,
27025,Chisago County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27027,Clay County,MN,Minnesota,C2202,"Fargo, ND-MN",Metro,CS244,"Fargo-Wahpeton, ND-MN"
27029,Clearwater County,MN,Minnesota,,,,,
27031,Cook County,MN,Minnesota,,,,,
27033,Cottonwood County,MN,Minnesota,,,,,
27035,Crow Wing County,MN,Minnesota,C1466,"Brainerd, MN",Micro,,
27037,Dakota County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27039,Dodge County,MN,Minnesota,C4034,"Rochester, MN",Metro,CS462,"Rochester-Austin, MN"
27041,Douglas County,MN,Minnesota,C1082,"Alexandria, MN",Micro,,
27043,Faribault County,MN,Minnesota,,,,,
27045,Fillmore County,MN,Minnesota,C4034,"Rochester, MN",Metro,CS462,"Rochester-Austin, MN"
27047,Freeborn County,MN,Minnesota,C1066,"Albert Lea, MN",Micro,,
27049,Goodhue County,MN,Minnesota,C3986,"Red Wing, MN",Micro,CS378,"Minneapolis-St. Paul, MN-WI"
27051,Grant County,MN,Minnesota,,,,,
27053,Hennepin County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27055,Houston County,MN,Minnesota,C2910,"La Crosse-Onalaska, WI-MN",Metro,,
27057,Hubbard County,MN,Minnesota,,,,,
27059,Isanti County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27061,Itasca County,MN,Minnesota,,,,,
27063,Jackson County,MN,Minnesota,,,,,
27065,Kanabec County,MN,Minnesota,,,,,
27067,Kandiyohi County,MN,Minnesota,C4882,"Willmar, MN",Micro,,
27069,Kittson County,MN,Minnesota,,,,,
27071,Koochiching County,MN,Minnesota,,,,,
27073,Lac qui Parle County,MN,Minnesota,,,,,
27075,Lake County,MN,Minnesota,,,,,
27077,Lake of the Woods County,MN,Minnesota,,,,,
27079,Le Sueur County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27081,Lincoln County,MN,Minnesota,,,,,
27083,Lyon County,MN,Minnesota,C3214,"Marshall, MN",Micro,,
27085,McLeod County,MN,Minnesota,C2678,"Hutchinson, MN",Micro,CS378,"Minneapolis-St. Paul, MN-WI"
27087,Mahnomen County,MN,Minnesota,,,,,
27089,Marshall County,MN,Minnesota,,,,,
27091,Martin County,MN,Minnesota,,,,,
27093,Meeker County,MN,Minnesota,,,,,
27095,Mille Lacs County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27097,Morrison County,MN,Minnesota,,,,,
27099,Mower County,MN,Minnesota,C1238,"Austin, MN",Micro,CS462,"Rochester-Austin, MN"
27101,Murray County,MN,Minnesota,,,,,
27103,Nicollet County,MN,Minnesota,C3186,"Mankato-North Mankato, MN",Metro,CS359,"Mankato-New Ulm-North Mankato, MN"
27105,Nobles County,MN,Minnesota,C4938,"Worthington, MN",Micro,,
27107,Norman County,MN,Minnesota,,,,,
27109,Olmsted County,MN,Minnesota,C4034,"Rochester, MN",Metro,CS462,"Rochester-Austin, MN"
27111,Otter Tail County,MN,Minnesota,C2226,"Fergus Falls, MN",Micro,,
27113,Pennington County,MN,Minnesota,,,,,
27115,Pine County,MN,Minnesota,,,,,
27117,Pipestone County,MN,Minnesota,,,,,
27119,Polk County,MN,Minnesota,C2422,"Grand Forks, ND-MN",Metro,,
27121,Pope County,MN,Minnesota,,,,,
27123,Ramsey County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27125,Red Lake County,MN,Minnesota,,,,,
27127,Redwood County,MN,Minnesota,,,,,
27129,Renville County,MN,Minnesota,,,,,
27131,Rice County,MN,Minnesota,C2206,"Faribault-Northfield, MN",Micro,CS378,"Minneapolis-St. Paul, MN-WI"
27133,Rock County,MN,Minnesota,,,,,
27135,Roseau County,MN,Minnesota,,,,,
27137,St. Louis County,MN,Minnesota,C2026,"Duluth, MN-WI",Metro,,
27139,Scott County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27141,Sherburne County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27143,Sibley County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27145,Stearns County,MN,Minnesota,C4106,"St. Cloud, MN",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27147,Steele County,MN,Minnesota,C3694,"Owatonna, MN",Micro,,
27149,Stevens County,MN,Minnesota,,,,,
27151,Swift County,MN,Minnesota,,,,,
27153,Todd County,MN,Minnesota,,,,,
27155,Traverse County,MN,Minnesota,,,,,
27157,Wabasha County,MN,Minnesota,C4034,"Rochester, MN",Metro,CS462,"Rochester-Austin, MN"
27159,Wadena County,MN,Minnesota,,,,,
27161,Waseca County,MN,Minnesota,,,,,
27163,Washington County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27165,Watonwan County,MN,Minnesota,,,,,
27167,Wilkin County,MN,Minnesota,C4742,"Wahpeton, ND-MN",Micro,CS244,"Fargo-Wahpeton, ND-MN"
27169,Winona County,MN,Minnesota,C4910,"Winona, MN",Micro,,
27171,Wright County,MN,Minnesota,C3346,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,CS378,"Minneapolis-St. Paul, MN-WI"
27173,Yellow Medicine County,MN,Minnesota,,,,,
28001,Adams County,MS,Mississippi,C3502,"Natchez, MS-LA",Micro,,
28003,Alcorn County,MS,Mississippi,C1842,"Corinth, MS",Micro,,
28005,Amite County,MS,Mississippi,C3262,"McComb, MS",Micro,,
28007,Attala County,MS,Mississippi,,,,,
28009,Benton County,MS,Mississippi,C3282,"Memphis, TN-MS-AR",Metro,CS368,"Memphis-Forrest City, TN-MS-AR"
28011,Bolivar County,MS,Mississippi,C1738,"Cleveland, MS",Micro,CS185,"Cleveland-Indianola, MS"
28013,Calhoun County,MS,Mississippi,,,,,
28015,Carroll County,MS,Mississippi,C2490,"Greenwood, MS",Micro,,
28017,Chickasaw County,MS,Mississippi,,,,,
28019,Choctaw County,MS,Mississippi,,,,,
28021,Claiborne County,MS,Mississippi,C4698,"Vicksburg, MS",Micro,CS298,"Jackson-Vicksburg-Brookhaven, MS"
28023,Clarke County,MS,Mississippi,C3294,"Meridian, MS",Micro,,
28025,Clay County,MS,Mississippi,,,,,
28027,Coahoma County,MS,Mississippi,C1726,"Clarksdale, MS",Micro,,
28029,Copiah County,MS,Mississippi,C2714,"Jackson, MS",Metro,CS298,"Jackson-Vicksburg-Brookhaven, MS"
28031,Covington County,MS,Mississippi,,,,,
28033,DeSoto County,MS,Mississippi,C3282,"Memphis, TN-MS-AR",Metro,CS368,"Memphis-Forrest City, TN-MS-AR"
28035,Forrest County,MS,Mississippi,C2562,"Hattiesburg, MS",Metro,,
28037,Franklin County,MS,Mississippi,,,,,
28039,George County,MS,Mississippi,,,,,
28041,Greene County,MS,Mississippi,,,,,
28043,Grenada County,MS,Mississippi,C2498,"Grenada, MS",Micro,,
28045,Hancock County,MS,Mississippi,C2506,"Gulfport-Biloxi-Pascagoula, MS",Metro,,
28047,Harrison County,MS,Mississippi,C2506,"Gulfport-Biloxi-Pascagoula, MS",Metro,,
28049,Hinds County,MS,Mississippi,C2714,"Jackson, MS",Metro,CS298,"Jackson-Vicksburg-Brookhaven, MS"
28051,Holmes County,MS,Mississippi,,,,,
28053,Humphreys County,MS,Mississippi,,,,,
28055,Issaquena County,MS,Mississippi,,,,,
28057,Itawamba County,MS,Mississippi,C4618,"Tupelo, MS",Micro,,
28059,Jackson County,MS,Mississippi,C2506,"Gulfport-Biloxi-Pascagoula, MS",Metro,,
28061,Jasper County,MS,Mississippi,C2986,"Laurel, MS",Micro,,
28063,Jefferson County,MS,Mississippi,,,,,
28065,Jefferson Davis County,MS,Mississippi,,,,,
28067,Jones County,MS,Mississippi,C2986,"Laurel, MS",Micro,,
28069,Kemper County,MS,Mississippi,C3294,"Meridian, MS",Micro,,
28071,Lafayette County,MS,Mississippi,C3706,"Oxford, MS",Micro,,
28073,Lamar County,MS,Mississippi,C2562,"Hattiesburg, MS",Metro,,
28075,Lauderdale County,MS,Mississippi,C3294,"Meridian, MS",Micro,,
28077,Lawrence County,MS,Mississippi,,,,,
28079,Leake County,MS,Mississippi,,,,,
28081,Lee County,MS,Mississippi,C4618,"Tupelo, MS",Micro,,
28083,Leflore County,MS,Mississippi,C2490,"Greenwood, MS",Micro,,
28085,Lincoln County,MS,Mississippi,C1502,"Brookhaven, MS",Micro,CS298,"Jackson-Vicksburg-Brookhaven, MS"
28087,Lowndes County,MS,Mississippi,C1806,"Columbus, MS",Micro,,
28089,Madison County,MS,Mississippi,C2714,"Jackson, MS",Metro,CS298,"Jackson-Vicksburg-Brookhaven, MS"
28091,Marion County,MS,Mississippi,,,,,
28093,Marshall County,MS,Mississippi,C3282,"Memphis, TN-MS-AR",Metro,CS368,"Memphis-Forrest City, TN-MS-AR"
28095,Monroe County,MS,Mississippi,,,,,
28097,Montgomery County,MS,Mississippi,,,,,
28099,Neshoba County,MS,Mississippi,,,,,
28101,Newton County,MS,Mississippi,,,,,
